artist,artist_uri,artist_genre,album_name,album_uri,track_name,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,time_signature,isWestern
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",RBB - The 5th Mini Album,spotify:album:7rNIvLwIpB2mwOzk20iqIl,RBB (Really Bad Boy) - English Version,spotify:track:1IGMiTUqSpmRxmwL2pNX0n,0.717,0.867,2,-3.26,1,0.0319,0.0117,5.46e-05,0.118,0.376,150.109,188471,47,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",Summer Magic - Summer Mini Album,spotify:album:5zWa1ZEUBctbKqvwXbFawo,Power Up,spotify:track:381g0b6QZxC13SzA2HRMIc,0.732,0.934,8,-4.618,1,0.144,0.0774,0.00745,0.306,0.898,159.998,202040,64,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",Summer Magic - Summer Mini Album,spotify:album:5zWa1ZEUBctbKqvwXbFawo,With You,spotify:track:5mtEzYr9nGgp57atg6JwX0,0.7,0.8,7,-4.066,1,0.0965,0.184,0.0,0.202,0.617,102.964,207800,43,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",Summer Magic - Summer Mini Album,spotify:album:5zWa1ZEUBctbKqvwXbFawo,Mr. E,spotify:track:4JvBfIuKj8ThydmnLtTmOr,0.467,0.813,11,-4.81,1,0.345,0.261,1.13e-05,0.341,0.793,194.065,218773,41,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",Summer Magic - Summer Mini Album,spotify:album:5zWa1ZEUBctbKqvwXbFawo,Mosquito,spotify:track:43y2u5KxBknQ9lQ2ILT1Eo,0.756,0.851,5,-4.323,0,0.0475,0.0817,1.15e-05,0.187,0.551,96.057,191147,42,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",Summer Magic - Summer Mini Album,spotify:album:5zWa1ZEUBctbKqvwXbFawo,Hit That Drum,spotify:track:7dafpAJczCDB1Pzz7bRSCh,0.698,0.984,6,-3.764,1,0.0989,0.173,1.82e-05,0.495,0.519,128.028,192160,43,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",Summer Magic - Summer Mini Album,spotify:album:5zWa1ZEUBctbKqvwXbFawo,Blue Lemonade,spotify:track:5XTQXTzEVpYq8wL6DZYgSz,0.749,0.825,0,-4.447,1,0.0438,0.0452,0.0,0.0966,0.455,120.014,196093,49,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",Summer Magic - Summer Mini Album,spotify:album:5zWa1ZEUBctbKqvwXbFawo,Bad Boy - (English Version) [Bonus Track],spotify:track:78HD9IN4cKE1MMHWeVJPWh,0.723,0.726,2,-4.512,1,0.043,0.21,0.0,0.061,0.839,150.011,208667,60,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",#Cookie Jar,spotify:album:4W6K0DP1YlZ48JlvdKCkZh,#Cookie Jar,spotify:track:3UgPJrKvOaTFgZ185X80Dx,0.682,0.959,11,-2.054,1,0.0969,0.0159,0.0,0.19,0.893,158.924,213693,49,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",#Cookie Jar,spotify:album:4W6K0DP1YlZ48JlvdKCkZh,Aitai-tai,spotify:track:2uUof8u18LCJwFLMwFm0zC,0.754,0.729,9,-3.328,1,0.0484,0.0314,1.77e-05,0.162,0.906,131.985,194800,40,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",#Cookie Jar,spotify:album:4W6K0DP1YlZ48JlvdKCkZh,Cause it's you,spotify:track:5rWDZBK5vvpkhdz6R2zoS5,0.697,0.521,9,-3.718,1,0.0328,0.222,0.0,0.158,0.575,116.95,179960,36,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",#Cookie Jar,spotify:album:4W6K0DP1YlZ48JlvdKCkZh,Dumb Dumb,spotify:track:6DDOVU2EzUm4Vm6UieiwGb,0.775,0.792,7,-3.661,0,0.0554,0.0661,0.0,0.331,0.86,145.986,202560,34,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",#Cookie Jar,spotify:album:4W6K0DP1YlZ48JlvdKCkZh,Russian Roulette,spotify:track:7puC9LjNg0ItpjTz28yeaY,0.706,0.902,7,-2.543,0,0.0352,0.00909,0.00137,0.17,0.964,130.024,211213,59,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",#Cookie Jar,spotify:album:4W6K0DP1YlZ48JlvdKCkZh,Red Flavor,spotify:track:51Qx2JnvPZo7kIILkLIw6k,0.708,0.91,9,-3.282,1,0.172,0.0364,0.0,0.0873,0.588,125.029,191640,41,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",#Cookie Jar,spotify:album:7h2K6vllhfOr6sAOU61J5c,#Cookie Jar,spotify:track:2VxDzN155g0GoG7brxpUGp,0.682,0.96,11,-2.068,1,0.0951,0.0164,1.05e-06,0.186,0.893,158.941,213693,16,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",#Cookie Jar,spotify:album:7h2K6vllhfOr6sAOU61J5c,Cause it's you,spotify:track:52EvSm5WOm5avt8ywaD6E1,0.695,0.519,9,-3.726,1,0.0327,0.213,0.0,0.158,0.587,116.966,179960,4,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']","투유 프로젝트 - 슈가맨2, Pt. 3",spotify:album:4oZSs5MbO6DpLQfL5o8bdU,그림자,spotify:track:51SV55ZJ2XA3Sjg4rNRgh4,0.763,0.905,11,-2.493,0,0.102,0.0668,0.0,0.0593,0.811,118.016,193609,35,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']","투유 프로젝트 - 슈가맨2, Pt. 3",spotify:album:4oZSs5MbO6DpLQfL5o8bdU,떠날 거야,spotify:track:1vcCAx0FezBSlzQXmR7AQX,0.696,0.647,11,-4.937,0,0.0351,0.296,0.0,0.146,0.411,111.851,226968,34,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",환생 Rebirth,spotify:album:3N2kQMt5yVXyGAVUDxzqup,환생 Rebirth,spotify:track:6QCNYRB8RHXGaRlITuWRgL,0.769,0.569,6,-4.679,0,0.0503,0.31,0.000101,0.0674,0.755,86.983,213280,44,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",환생 Rebirth,spotify:album:3N2kQMt5yVXyGAVUDxzqup,환생 Rebirth - Instrumental,spotify:track:4ZimsYHp4Y6AxjnxkRe8fW,0.743,0.548,2,-6.727,1,0.0574,0.0387,0.878,0.125,0.629,173.985,213306,22,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",The Red Summer - Summer Mini Album,spotify:album:6OXg149IkmbgW7zfzbwgS2,빨간 맛 Red Flavor,spotify:track:7nKQ5WAcjnG48knyLuo8gO,0.709,0.917,9,-3.315,1,0.189,0.0409,0.0,0.0839,0.515,125.042,191139,67,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",The Red Summer - Summer Mini Album,spotify:album:6OXg149IkmbgW7zfzbwgS2,You Better Know,spotify:track:59fJbRecO16BIw9L1neEug,0.611,0.668,9,-3.093,1,0.044,0.256,0.0,0.096,0.402,119.978,250498,51,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",The Red Summer - Summer Mini Album,spotify:album:6OXg149IkmbgW7zfzbwgS2,Zoo,spotify:track:7sEwz6PjhQ1bbSSWb6IBid,0.667,0.905,1,-4.268,0,0.16,0.0366,0.0,0.71,0.697,109.021,204833,49,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",The Red Summer - Summer Mini Album,spotify:album:6OXg149IkmbgW7zfzbwgS2,여름빛 Mojito,spotify:track:7qCfSyTqh4xGeua7hQXT0Z,0.623,0.8,11,-4.104,1,0.0554,0.164,0.0,0.359,0.697,150.988,184737,43,4,0
Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,"['k-pop', 'k-pop girl group']",The Red Summer - Summer Mini Album,spotify:album:6OXg149IkmbgW7zfzbwgS2,바다가 들려 Hear The Sea,spotify:track:5rUWULaKgEK2HozI1wYvZ9,0.626,0.565,9,-4.861,0,0.0298,0.533,0.0,0.157,0.471,90.982,202110,43,4,0
